ID,Fight_Num,Event_Card,Event_Weight,Red_Event_fighter_image,Red_Fighter_Name,Red_Fighter_Nickname,Blue_Fighter_Name,Blue_Event_fighter_image,Blue_Fighter_Nickname
3,53, early_prelims, Bantamweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-01/FIGUEIREDO_DEIVESON_L_12-02.png?itok=1TO-bjBp, Deiveson Figueiredo," ""Deus da Guerra""", Cody Garbrandt, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2023-06/GARBRANDT_CODY_R_03-05.png?itok=ogDXeg1M," ""No Love"""
4,54, None, Flyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-01/NICOLAU_MATHEUS_L_01-13.png?itok=EeuN_Qg1, Matheus Nicolau, , Manel Kape, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-01/KAPE_MANEL_R_01-13.png?itok=3UXv-9Zm," ""StarBoy"""
4,55, None, Bantamweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2023-04/YAHYA_RANI_L_04-22.png?itok=dYFEZCrk, Rani Yahya, , Victor Henry, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2023-06/HENRY_VICTOR_R_03-11.png?itok=qsbXrugu," ""La Mangosta"""
4,56, None, Lightweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-01/BENITEZ_GABRIEL_L_01-13.png?itok=Lqk73bTP, Gabriel Benitez," ""Moggly""", Maheshate, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2022-06/MAHESHATE_R_06-11.png?itok=6RZfJUSp, 
4,57, None, Women's Flyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2023-06/PETROVIC_IVANA_L_07-01.png?itok=P0MNCkqm, Ivana Petrovic, , Liang Na, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2023-08/LIANG_NA_L_08_26.png?itok=lseIARqh," ""The Dragon Girl"""
5,58, None, Flyweight Title Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2023-12/PANTOJA_ALEXANDRE_L_12-16.png?itok=w9uaRgFb, Alexandre Pantoja," ""The Cannibal""", Steve Erceg, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/ERCEG_STEVEN_R_03-02.png?itok=4GMOB485," ""Astroboy"""
5,59, None, Middleweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/PEREIRA_MICHEL_L_03-09.png?itok=Yr4oKR44, Michel Pereira," ""Demolidor""", Makhmud Muradov, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/MURADOV_MAKHMUD_R_02-03.png?itok=tYQ7mE2z, 
5,60, None, Light Heavyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2023-05/SMITH_ANTHONY_L_05-13.png?itok=EnKNDz5S, Anthony Smith," ""Lionheart""", Vitor Petrino, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2023-07/PETRINO_VITOR_R_07-08.png?itok=Zj_CSyAP, 
5,61, None, Featherweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2023-06/BRITO_JOANDERSON_L_07-01.png?itok=TiN6tiOi, Joanderson Brito," ""Tubarao""", Jack Shore, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2022-07/39f37dd9-f823-4e84-91be-16f820b2ae8f%252FSHORE_JACK_R_03-19.png?itok=-AZ05Oj4," ""Tank"""
5,62, None, Middleweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-01/CRAIG_PAUL_L_11-18.png?itok=7guwSTzf, Paul Craig," ""BearJew""", Caio Borralho, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2023-06/BARRALHO_CAIO_R_04-29.png?itok=yNp5SihL," ""The Natural"""
5,63, None, Women's Strawweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-01/KOWALKIEWICZ_KAROLINA_L_10-07.png?itok=y6mfCxpF, Karolina Kowalkiewicz, , Iasmin Lucindo, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2022-08/LUCINDO_IASMIN_R_08-13.png?itok=X-ZUjk7b, 
5,64, None, Lightweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2022-09/SILVA_JOAQUIM_L_10-01.png?itok=G-smV8Bz, Joaquim Silva," ""Netto BJJ""", Drakkar Klose, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2022-07/e74c5d26-4553-46b5-ab8f-0db7392f8746%252FKLOSE_DRAKKAR_R_04-16.png?itok=VOfTzLjp, 
5,65, None, Featherweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-01/SILVA_JEAN_L_01-13.png?itok=Z7YElrgI, Jean Silva," ""Lord Assassin""", William Gomis, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2023-04/GOMIS_WILLIAM_R_04-22.png?itok=dPBrdSYb," ""Jaguar"""
5,66, None, Lightweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2023-11/BRENNER_ELVES_L_11-04.png?itok=i12tUKho, Elves Brener, , Myktybek Orolbai, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2023-11/OROLBAI_MYKTYBEK_R_11-18.png?itok=F5KlDnBG, 
5,67, None, Flyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2023-01/COSTA_ALLESANDRO_L_12-17.png?itok=0sy6RnU5, Alessandro Costa," ""Nono""", Kevin Borjas, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2023-11/BORJAS_KEVIN_R_11-11.png?itok=pcY5MFFr," ""El Gallo Negro"""
5,68, None, Women's Flyweight Bout , https://www.ufc.com/themes/custom/ufc/assets/img/womens-silhouette-RED-corner.png, Dione Barbosa, , Ernesta Kareckaite, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/KARECKAITE_ERNESTA_R.png?itok=gdMQ3wtT, 
7,69, None, Middleweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/image/fighter_images/SHADOW_Fighter_fullLength_RED.png?VersionId=0NwYm4ow5ym9PWjgcpd05ObDBIC5pBtX&itok=woJQm5ZH, TBD, , TBD, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/image/fighter_images/SHADOW_Fighter_fullLength_BLUE.png?VersionId=1Jeml9w1QwZqmMUJDg8qTrTk7fFhqUra&itok=fiyOmUkc, 
8,70, main_card, Heavyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/TUIVASA_TAI_L_03-16.png?itok=IujJabvL, Tai Tuivasa," ""Bam Bam""", Marcin Tybura, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/TYBURA_MARCIN_R_03-16.png?itok=SPrkgPEp," ""Tybur"""
8,71, main_card, Welterweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/BATTLE_BRYAN_L_03-16.png?itok=a_ZbKgrW, Bryan Battle," ""The Butcher""", Ange Loosa, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/LOOSA_ANGE_R_03-16.png?itok=aRhnWWuV," ""The Last Ninja"""
8,72, main_card, Light Heavyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/SAINT_PREUX_OVINCE_L_03-16.png?itok=BJRIEFr6, Ovince Saint Preux, , Kennedy Nzechukwu, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/NZECHUKWU_KENNEDY_R_03-16.png?itok=5a_XuF2a," ""African Savage"""
8,73, main_card, Featherweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/RODRIGUEZ_CHRISTIAN_L_03-16.png?itok=_8W5Z2fB, Christian Rodriguez, , Isaac Dulgarian, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/DULGARIAN_ISAAC_R_03-16.png?itok=FlXar144," ""The Midwest Choppa"""
8,74, main_card, Women's Bantamweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/KIANZAD_PANNIE_L_03-16.png?itok=75dfOdiz, Pannie Kianzad," ""Banzai""", Macy Chiasson, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/CHIASSON_MACY_R_03-16.png?itok=5YqNTVAH, 
8,75, main_card, Middleweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/MEERSCHAERT_GERALD_L_03-16.png?itok=L0JezXh3, Gerald Meerschaert," ""GM3""", Bryan Barberena, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/BARBERENA_BRYAN_R_03-16.png?itok=2ayBoQy3," ""Bam Bam"""
8,76, prelims, Lightweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2022-04/ec33ffaf-1ad4-428c-b4ea-2548c4fe74f1-LEVY_NATAN_L_11-20.png?itok=ZaaWcu_a, Natan Levy, , Mike Davis, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/DAVIS_MIKE_R_03-16.png?itok=NBcaZF1b," ""Beast Boy"""
8,77, prelims, Women's Bantamweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/NUNES_JOSIANE_L_03-16.png?itok=HnnUf8Th, Josiane Nunes," ""Josi""", Chelsea Chandler, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/CHANDLER_CHELSEA_R_03-16.png?itok=ufIL2FPk, 
8,78, prelims, Flyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/FILHO_JAFEL_L_03-16.png?itok=xERKpugy, Jafel Filho," ""Pastor""", Ode Osbourne, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/OSBOURNE_ODE_R_03-16.png?itok=W61Ppetc," ""The Jamaican Sensation"""
8,79, prelims, Featherweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/CULIBAO_JOSH_L_03-16.png?itok=LZBn_O2Y, Josh Culibao," ""Kuya""", Danny Silva, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/SILVA_DANNY_R_03-16.png?itok=Iy3Dm3gQ," ""El Puma """
8,80, prelims, Women's Strawweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/AMORIM_JAQUELINE_L_03-16.png?itok=dP0uSiE1, Jaqueline Amorim, , Cory McKenna, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/MCKENNA_CORY_R_03-16.png?itok=4SH8N4Qa," ""Poppins"""
8,81, prelims, Lightweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/MOISES_THIAGO_L_03-16.png?itok=YnHqHqXO, Thiago Moisés, , Mitch Ramirez, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/RAMIREZ_MITCH_R_03-16.png?itok=-_ZbAKqh, 
8,82, prelims, Bantamweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/GRIGORIOU_CHARALAMPOS_L_03-16.png?itok=L0dBMrEo, Charalampos Grigoriou," ""Ferocious """, Chad Anheliger, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/ANHELIGER_CHAD_R_03-16.png?itok=kZJ13XaB," ""The Monster"""
9,83, main_card, Bantamweight Title Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/OMALLEY_SEAN_BELT_L_03-09.png?itok=sVbvi1Kh, Sean O'Malley," ""Suga""", Marlon Vera, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/VERA_MARLON_R_03-09.png?itok=hNzJ-E2M," ""Chito"""
9,84, main_card, Lightweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/POIRIER_DUSTIN_L_03-09.png?itok=BGi2VslM, Dustin Poirier," ""The Diamond""", Benoît Saint Denis, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/SAINT_DENIS_BENOIT_R_03-09.png?itok=Ipuwd7qx," ""God of War"""
9,85, main_card, Welterweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/HOLLAND_KEVIN_L_03-09.png?itok=7jK80j-U, Kevin Holland," ""Trailblazer""", Michael Page, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/PAGE_MICHAEL_R_03-09.png?itok=FJuBBRZH," ""Venom"""
9,86, main_card, Welterweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/BURNS_GILBERT_L_03-09.png?itok=CNnn3HK7, Gilbert Burns," ""Durinho""", Jack Della Maddalena, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/DELLA_MADDALENA_JACK_R_03-09.png?itok=srx1NkQg, 
9,87, main_card, Bantamweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/YAN_PETR_L_03-09.png?itok=vZ4BRgSJ, Petr Yan," ""No Mercy""", Song Yadong, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/YADONG_SONG_R_03-09.png?itok=2tXPkkjM," ""Kung Fu Kid"""
9,88, prelims, Heavyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/BLAYDES_CURTIS_L_03-09.png?itok=dnPEFh__, Curtis Blaydes," ""Razor""", Jailton Almeida, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/ALMEIDA_JAILTON_R_03-09.png?itok=1baKPauM," ""Malhadinho"""
9,89, prelims, Women's Flyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/CERMINARA_KATLYN_L_03-09.png?itok=q9YUNEFn, Katlyn Cerminara," ""Blonde Fighter""", Maycee Barber, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/BARBER_MAYCEE_R_03-09.png?itok=OtBW6Xfu," ""The Future"""
9,90, prelims, Lightweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/GAMROT_MATEUSZ_L_03-09.png?itok=pJCEVU-e, Mateusz Gamrot," ""Gamer""", Rafael Dos Anjos, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/DOS_ANJOS_RAFAEL_R_03-09.png?itok=fMTIAb-C, 
9,91, prelims, Bantamweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/MUNHOZ_PEDRO_L_03-09.png?itok=X0bWL24p, Pedro Munhoz," ""The Young Punisher""", Kyler Phillips, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/PHILLIPS_KYLER_R_03-09.png?itok=yTCujlRT," ""The Matrix"""
9,92, early_prelims, Light Heavyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/CUTELABA_ION_L_03-09.png?itok=CpV_pW39, Ion Cutelaba," ""The Hulk""", Philipe Lins, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2022-09/LINS_PHILIPE_R_10-01.png?itok=6wHYbwrt," ""Monstro"""
9,93, early_prelims, Middleweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/PEREIRA_MICHEL_L_03-09.png?itok=Yr4oKR44, Michel Pereira," ""Demolidor""", Michal Oleksiejczuk, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2023-04/OLEKSIEJCZUK_MICHAL_R_04_28.png?itok=XzpN4Xlw," ""Hussar"""
9,94, early_prelims, Heavyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/DESPAIGNE_ROBELIS_L_03-09.png?itok=uSM0FNjN, Robelis Despaigne," ""The Big Boy""", Josh Parisian, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/PARISIAN_JOSH_R_03-09.png?itok=mOSfIvvj, 
9,95, early_prelims, Flyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/VERGARA_CJ_L_03-09.png?itok=PPad5OPt, CJ Vergara, , Asu Almabayev, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/ALMABAYEV_ASU_R_03-09.png?itok=wjZLeTQA," ""Zulfikar"""
9,96, early_prelims, Women's Flyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/WOOD_JOANNE_L_03-09.png?itok=7zAxyxN7, Joanne Wood," ""JoJo""", Maryna Moroz, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-03/MOROZ_MARYNA_R_03-09.png?itok=Hn9_DRj_," ""Iron Lady"""
10,97, main_card, Heavyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/ROZENSTRUIK_JAIRZINHO_L_03-02.png?itok=uAtU6H0D, Jairzinho Rozenstruik," ""Bigi Boy""", Shamil Gaziev, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/GAZIEV_SHAMIL_R_03-02.png?itok=CqXcSxhe, 
10,98, main_card, Light Heavyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/PETRINO_VITOR_L_03-02.png?itok=R-mj48Cj, Vitor Petrino, , Tyson Pedro, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/PEDRO_TYSON_R_03-02.png?itok=R_uPmP5K, 
10,99, main_card, Flyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/PEREZ_ALEX_L_03-02.png?itok=PURCCaEQ, Alex Perez, , Muhammad Mokaev, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2022-03/ebcc340d-7c19-4cb7-befb-c3d7447a8b42%252FMOKAEV_MUHAMMAD_R_03-19.png?itok=kd51D5MT," ""The Punisher"""
10,100, main_card, Bantamweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/NURMAGOMEDOV_UMAR_L_03-02.png?itok=5_5yC0oK, Umar Nurmagomedov, , Bekzat Almakhan, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/ALMAKHAN_BEZKAT_R_03-02.png?itok=ZBVucXU1," ""The Turan Warrior"""
10,101, main_card, Flyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/SCHNELL_MATT_L_03-02.png?itok=zvfcl8K0, Matt Schnell," ""Danger""", Steve Erceg, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/ERCEG_STEVEN_R_03-02.png?itok=4GMOB485," ""Astroboy"""
10,102, prelims, Middleweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/ANDERS_ERYK_L_03-02.png?itok=dByltHii, Eryk Anders," ""Ya Boi""", Jamie Pickett, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/PICKETT_JAMIE_R_03-02.png?itok=k7znHFOt," ""The Night Wolf"""
10,103, prelims, Bantamweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/OLIVIEIRA_VINICIUS_L_03-02.png?itok=MnrvHMTk, Vinicius Oliveira," ""LokDog""", Benardo Sopaj, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/SOPAJ_BENARDO_R_03-02.png?itok=XZMST5jb," ""Lion King"""
10,104, prelims, Bantamweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/ZAHABI_AIEMANN_L_03-02.png?itok=D5m4dxWJ, Aiemann Zahabi, , Javid Basharat, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/BASHARAT_JAVID_R_03-02.png?itok=zJjM4dB1," ""The Snow Leopard"""
10,105, prelims, Middleweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/DUNCAN_CHRISTIAN_LEROY_L_03-02.png?itok=n40fKX0Z, Christian Leroy Duncan," ""CLD""", Claudio Ribeiro, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/RIBEIRO_CLAUDIO_R_03-02.png?itok=4Bjpski7, 
10,106, prelims, Lightweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/KLEIN_LUDOVIT_L_03-02.png?itok=TCDhhOsH, Ludovit Klein," ""Mr. Highlight""", AJ Cunningham, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/CUNNINGHAM_AJ_R_03-02.png?itok=zl1FX6T-," ""The  Savage"""
10,107, prelims, Lightweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/AL-SELWADY_ABDUL-KAREEM_L_03-02.png?itok=aet-1k-7, Abdul-Kareem Al-Selwady," ""Pride of Palestine""", Loik Radzhabov, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/RADZHABOV_LOIK_R_03-02.png?itok=bLX7xvsj," ""The Tajik Tank"""
11,108, main_card, Flyweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2022-07/MORENO_BRANDON_L_06-12.png?itok=StNwkwbi, Brandon Moreno," ""The Assassin Baby""", Brandon Royval, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/ROYVAL_BRANDON_R_02-24.png?itok=npup193B," ""Raw Dawg"""
11,109, main_card, Featherweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2022-07/RODRIGUEZ_YAIR_L_07-16.png?itok=EogxXVTq, Yair Rodriguez," ""El Pantera""", Brian Ortega, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/ORTEGA_BRIAN_R_02-24.png?itok=vBmw1cAa," ""T-City"""
11,110, main_card, Lightweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/ZELLHUBER_DANIEL_L_02-24.png?itok=9AlRYtfm, Daniel Zellhuber," ""Golden Boy""", Francisco Prado, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/PRADO_FRANCISCO_R_02-24.png?itok=rRntfUYD, 
11,111, main_card, Women's Strawweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/JAUREGUI_YAZMIN_L_02-24.png?itok=JMfE_ZWr, Yazmin Jauregui, , Sam Hughes, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/HUGHES_SAM_R_02-24.png?itok=ofSE5I3B," ""Sampage"""
11,112, main_card, Lightweight Bout , https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/TORRES_MANUEL_L_02-24.png?itok=iXEAn6nh, Manuel Torres," ""El Loco""", Chris Duncan, https://dmxg5wxfqgb4u.cloudfront.net/styles/event_fight_card_upper_body_of_standing_athlete/s3/2024-02/DUNCAN_CHRIS_R_02-24.png?itok=D9-MFyg0," ""The Problem"""
